"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RHOD",1423.23888888889,3438.83611111111,3.55522490789262,0.0161688623608856,0.153781965260654,-4.59232072610611
"EIF6",2151.9,5043.96666666667,3.55330611642959,0.0162019295591034,0.153935278436544,-4.59232184632231
"IFRD1",-498.280555555556,459.965277777778,-3.54973246867172,0.0162637209595597,0.154360896003846,-4.59232393566873
"FAM149A",295.677777777778,282.2,3.54557586518171,0.0163359299985825,0.154824495604556,-4.59232637076706
"RRP9",1115.86666666667,3000.16111111111,3.54496013029635,0.0163466576334657,0.154824495604556,-4.59232673193933
"NECTIN2",-2937.67777777778,4645.69444444444,-3.54379414040545,0.0163669940629524,0.154855632368538,-4.59232741619452
"GPR161",2727.39444444445,4402.86944444444,3.54203025664164,0.0163978133343069,0.154985784095224,-4.59232845211536
"MORC2",351.494444444445,501.947222222222,3.53366630282585,0.0165448538957401,0.156213002011442,-4.59233337728052
"MIR636",-1711.53611111111,4559.67083333333,-3.53257295092093,0.0165641860057721,0.156233127196706,-4.59233402270417
"ACTR3",-1756.85555555556,2403.33888888889,-3.53088673822955,0.0165940512102879,0.156312400298886,-4.59233501882858
"NCOA6",-560.197222222223,924.318055555556,-3.52899402881501,0.0166276467878463,0.156312400298886,-4.59233613798931
"CBX3",-748.894444444445,1759.03055555556,-3.52871810067434,0.0166325509721701,0.156312400298886,-4.5923363012386
"UFL1",-474.516666666667,691.702777777778,-3.5261844300941,0.0166776599758511,0.156312400298886,-4.59233780135604
"SRSF7",-407.816666666667,579.686111111111,-3.52588990335816,0.0166829127021645,0.156312400298886,-4.5923379758666
"HSPA5",-3036.98888888889,3078.12222222222,-3.52472417183107,0.0167037213780966,0.156312400298886,-4.59233866684064
"ICAM2",3628.05,4938.30833333333,3.52450048285104,0.0167077176735514,0.156312400298886,-4.59233879947802
"DYNLL1",-8595.00000000001,16671.1777777778,-3.52189353294005,0.0167543722160139,0.156312400298886,-4.59234034642797
"RNF103",-1156.47777777778,2592.275,-3.52166005608026,0.0167585577961063,0.156312400298886,-4.59234048507505
"ECM2",-660.761111111111,700.013888888889,-3.52119016846577,0.0167669851599514,0.156312400298886,-4.59234076416291
"UTF1",1541.46111111111,1787.96944444444,3.52083405715528,0.0167733751748071,0.156312400298886,-4.59234097571959
"GABRD",548.288888888889,464.005555555556,3.52051499424907,0.0167791027514493,0.156312400298886,-4.5923411653003
"TM9SF2",-550.344444444445,1437.64444444444,-3.51902476422552,0.0168058837222035,0.156401477304072,-4.59234205118485
"HOXB5",524.022222222222,966.066666666667,3.51682564418685,0.0168454930609508,0.156609635079444,-4.59234335974227
"RBPJ",-369.747222222222,796.743055555556,-3.5117390365889,0.0169375178241623,0.157178279889539,-4.59234639224861
"LEPROT",-3892.31111111111,3783.71111111111,-3.51153242268799,0.0169412678643465,0.157178279889539,-4.5923465155976
"TRIM37",-515.708333333333,619.109722222222,-3.50758959619194,0.0170130114088804,0.157682839415164,-4.5923488720373
"NSMAF",-241.105555555556,377.861111111111,-3.50608706333108,0.0170404423370858,0.15777608333104,-4.59234977131269
"NXF1",1727.42777777778,3458.99166666667,3.50350702197666,0.0170876621827158,0.157875561405438,-4.59235131713791
"TSPYL5",-588.841666666667,863.206944444445,-3.50286243196935,0.0170994826729276,0.157875561405438,-4.59235170366909
"RFTN1",-613.716666666667,713.861111111111,-3.5026527042504,0.0171033306642024,0.157875561405438,-4.5923518294614
"NRIP1",-1314.04444444444,1128.6,-3.49621451501667,0.0172219361720821,0.158656857780286,-4.59235569775533
"ZNF516",-365.558333333333,348.031944444444,-3.49616203933482,0.0172229067236994,0.158656857780286,-4.5923557293383
"PNN",-572.5,825.763888888889,-3.49345544963244,0.017273050242885,0.158957563684016,-4.59235735950381
"RBMS3",916.080555555556,2041.11527777778,3.48895609974975,0.0173567750010216,0.159566383941578,-4.59236007456802
"RSBN1",-309.763888888889,347.840277777778,-3.48690490512242,0.0173950970539731,0.15956719154229,-4.59236131445905
"AP2S1",1440.85,2753.20833333333,3.48447461348603,0.017440626244215,0.15956719154229,-4.59236278523232
"TOP1",-755.791666666667,1413.35138888889,-3.48401954396264,0.0174491665847502,0.15956719154229,-4.59236306084162
"FPGT",-168.316666666667,364.141666666667,-3.48393477166614,0.0174507580410713,0.15956719154229,-4.59236311219057
"TPX2",-185.663888888889,246.354166666667,-3.48287323708515,0.0174707005295119,0.15956719154229,-4.59236375538522
"ELOVL5",-1640.86666666667,2825.58333333333,-3.48279250337976,0.0174722182905401,0.15956719154229,-4.59236380431726
"TLL1",230.016666666667,228.822222222222,3.48185104693,0.0174899283591878,0.15956719154229,-4.59236437507943
"DMPK",459.872222222222,800.925,3.48120507014517,0.0175020918582804,0.15956719154229,-4.59236476686891
"RNASEH2A",446.163888888889,649.831944444444,3.48052159415645,0.0175149719220151,0.15956719154229,-4.59236518154657
"CASP4",-466.927777777778,876.791666666667,-3.47830992025055,0.0175567246723137,0.159787304808242,-4.59236652443046
"ALAS2",1150.86666666667,1848.76666666667,3.47554971661169,0.0176089915208591,0.16010257255652,-4.5923682025589
"HOXC5",-810.638888888889,952.202777777778,-3.47055303663005,0.0177040583836024,0.160627636090541,-4.59237124659567
"NFE2L3",-438.25,318.902777777778,-3.47041556816947,0.0177066820899429,0.160627636090541,-4.592371330456
"PXDN",692.461111111111,1561.05833333333,3.46972890528388,0.0177197942709151,0.160627636090541,-4.59237174943382
"ACAA2",884.872222222222,1982.69444444444,3.46458873632783,0.0178182995659666,0.161359536348629,-4.59237489058828
"MEF2B",781.077777777778,881.138888888889,3.45639691471166,0.0179765746154351,0.162462946651484,-4.59237991416124
"UGT2B7",4719.23888888889,5592.53055555556,3.45633958429182,0.0179776879153311,0.162462946651484,-4.59237994939489
"C9",658.630555555556,741.140277777778,3.45417332279312,0.0180198120004132,0.162462946651484,-4.5923812814956
"SNX19",-487.866666666667,621.511111111111,-3.45250538066035,0.018052322393561,0.162462946651484,-4.59238230819763
"COMT",-1100.83888888889,2464.71944444444,-3.45140386210988,0.0180738289625587,0.162462946651484,-4.59238298673085
"FAM127A",-2887.58333333334,5659.35833333333,-3.45137331934581,0.0180744257083586,0.162462946651484,-4.59238300555072
"KRT18",776.527777777778,1070.54722222222,3.45129594053989,0.0180759376388478,0.162462946651484,-4.59238305323143
"KIAA0355",1301.48055555556,2666.94861111111,3.45032380564642,0.0180949447507356,0.162462946651484,-4.59238365242474
"HIST1H1T",328.872222222222,238.733333333333,3.45000805338993,0.0181011231984258,0.162462946651484,-4.59238384711031
"HIP1",251.338888888889,524.161111111111,3.44531693826917,0.0181931988248539,0.163128158860955,-4.59238674335063
"CDH12",623.280555555556,570.698611111111,3.44152843923821,0.0182679464561931,0.163508506061072,-4.59238908754115
"TRAIP",426.216666666667,376.080555555556,3.44134265258385,0.0182716210119991,0.163508506061072,-4.59238920261948
"FGF3",510.722222222222,695.891666666667,3.43977057549958,0.0183027477345756,0.163602348874967,-4.59239017683134
"LOC102725292",493.677777777778,685.933333333333,3.43899472569287,0.0183181315430851,0.163602348874967,-4.59239065791995
"ZC3H14",-459.994444444445,579.452777777778,-3.43798107062781,0.0183382527546869,0.163621168733616,-4.59239128676229
"VSIG4",1180.46111111111,1394.14722222222,3.43653218733939,0.0183670568891764,0.163717348110294,-4.59239218618932
"UBE4B",314.077777777778,621.15,3.43121420731572,0.0184732205912941,0.164502218265416,-4.59239549332051
"LOC102724562",644.888888888889,1466.03333333333,3.42883622656963,0.0185209178196506,0.164765422679614,-4.59239697512553
"CYP17A1",1688.25555555556,988.686111111111,3.42705971163375,0.0185566421372648,0.16483214926217,-4.59239808334465
"MIR1248",-6853.61666666667,11507.025,-3.42665889475509,0.0185647130568314,0.16483214926217,-4.59239833352387
"CDC23",220.255555555556,465.647222222222,3.42507957229474,0.0185965533663174,0.164953607642833,-4.59239931980792
"TOM1",419.7,1095.93333333333,3.41829548993505,0.0187340320869786,0.166010939947343,-4.59240356577838
"CD164",-1353.34444444445,2038.86666666667,-3.41122909088748,0.018878459300231,0.166970322517085,-4.59240800457067
"VWA5A",-197.941666666667,173.526388888889,-3.4106276533342,0.0188908100441875,0.166970322517085,-4.59240838312845
"HOXB7",1246.76666666667,1474.56111111111,3.41030474600984,0.0188974448472491,0.166970322517085,-4.59240858642268
"PCDHGB5",-213.333333333333,171.972222222222,-3.40579393422561,0.0189904057450703,0.167628625250217,-4.59241142992597
"UBE2E3",-464.827777777778,1564.80833333333,-3.40215050643616,0.0190658699033208,0.168131355662003,-4.59241373157988
"RPL13AP5",8725.16111111111,20235.8472222222,3.39888563434759,0.0191337822528342,0.168566580215803,-4.59241579783857
"CDKN2C",674.45,931.513888888889,3.39751869050111,0.0191622973717519,0.168654212236068,-4.59241666399825
"NPFF",447.183333333334,902.036111111111,3.39605054225388,0.0191929773418645,0.168760709773626,-4.59241759497941
"PLEC",2354.62222222222,7390.89444444444,3.39497173518955,0.0192155567257791,0.168795843075679,-4.59241827953001
"GRAP2",1782.11111111111,2057.48888888889,3.39375860648925,0.0192409834361174,0.168855896183821,-4.59241904977759
"ARMCX2",-303.622222222222,337.794444444444,-3.38715496629304,0.019380063864326,0.169912278069182,-4.59242325123162
"RABGGTB",-353.388888888889,543.722222222222,-3.38477500340674,0.0194304677537754,0.170189911868411,-4.59242476902282
"SERPINB8",-194.541666666667,154.968055555556,-3.38284105944435,0.0194715350929935,0.170385311415858,-4.59242600377086
"DHX16",554.686111111111,1097.18472222222,3.3792837433522,0.0195473319112631,0.170861957301864,-4.59242827826098
"ACP1",867.622222222222,2663.73888888889,3.37802648686993,0.0195742005822432,0.170861957301864,-4.59242908314862
"DTX4",-875.394444444445,2218.16944444444,-3.37678241081059,0.0196008287762965,0.170861957301864,-4.59242988012228
"SNORA68",3259.27777777778,11211.1055555556,3.37676271692358,0.0196012506339912,0.170861957301864,-4.59242989274268
"N4BP1",-307.983333333334,384.780555555556,-3.37183330921133,0.0197071664828771,0.171620511183099,-4.59243305575916
"ZHX3",389.558333333333,614.0875,3.37076814594096,0.0197301382440263,0.171655982442999,-4.59243374031272
"RRAGA",-1182.90555555556,4600.05833333333,-3.36929122784348,0.0197620402922496,0.171769006674165,-4.59243469012551
"CEBPA",1957.22222222222,1860.77222222222,3.36739063745948,0.0198031798565244,0.171825696133944,-4.59243591349011
"HLA-DOB",245.458333333333,511.626388888889,3.36724219901774,0.0198063969891269,0.171825696133944,-4.59243600908788
"FKBP4",604.505555555555,3635.725,3.36233279756065,0.0199131336269994,0.172586825127897,-4.59243917506509
"GAS1",-15004.3222222222,9871.03888888889,-3.35973953923512,0.0199697772216387,0.172768527802259,-4.59244085070974
"MAPK1IP1L",-565.097222222223,980.429166666667,-3.35963151444414,0.0199721407235904,0.172768527802259,-4.59244092056001
"SLC26A4",-254.433333333333,211.211111111111,-3.35868746659999,0.0199928092738186,0.172782765589053,-4.5924415311629
"GRM2",1285.83888888889,2089.35833333333,3.35372776630076,0.020101793359876,0.173466567088147,-4.59244474404513
"PSMA7",899.908333333333,1130.7625,3.35334971081965,0.0201101282774214,0.173466567088147,-4.5924449892926
"COX8A",7768.03333333333,14552.25,3.34912596775713,0.0202035148906293,0.174093612810495,-4.59244773258617
"ATP6V1E1",943.116666666667,4360.98611111111,3.34790367473803,0.0202306312170425,0.174093612810495,-4.59244852759545
"HSD17B3",599.038888888889,441.747222222222,3.3474672521394,0.0202403231452035,0.174093612810495,-4.59244881157926
"AP3S1",-1254.10555555556,2344.28055555556,-3.34577687151286,0.020277912195667,0.174185692827023,-4.59244991213957
"SLC39A6",-315.738888888889,703.116666666667,-3.34447718099729,0.020306867197819,0.174185692827023,-4.59245075899814
"CYTH2",943.725,1580.22638888889,3.34440127061125,0.0203085598044498,0.174185692827023,-4.59245080847809
"LARP4",-341.077777777778,895.305555555556,-3.34243489611739,0.0203524606008428,0.174397361194288,-4.59245209089034
"CLEC10A",409.547222222222,483.015277777778,3.34157736090994,0.0203716393512209,0.174397361194288,-4.59245265056544
"PRAF2",320.263888888889,1004.97916666667,3.34015865789573,0.0204034135351973,0.174504901261955,-4.59245357704446
"GTPBP6",1019.93333333333,2059.67777777778,3.33584144701268,0.0205004501402029,0.175169885816993,-4.59245640064184
"MTIF2",-223.944444444445,211.327777777778,-3.33420704002324,0.0205373223989136,0.175230844387179,-4.59245747127237
"TLE2",4397.62222222222,5048.82777777778,3.33381541603283,0.0205461685866283,0.175230844387179,-4.59245772794536
"TXNIP",-9539.37777777779,17928.5111111111,-3.33091648691778,0.0206117852149387,0.175625558261997,-4.59245962956863
"PLCG2",-4396.06111111111,4231.98055555556,-3.3297581221357,0.0206380708253126,0.175684720999358,-4.59246039023772
"MFHAS1",517.216666666667,353.533333333333,3.32472051532148,0.0207528261597618,0.176278697510022,-4.5924637037055
"NFIL3",-466.447222222222,512.720833333333,-3.32417416729435,0.0207653151527355,0.176278697510022,-4.59246406359217
"NFKB1",-831.961111111112,1205.15833333333,-3.32414119336919,0.0207660691771136,0.176278697510022,-4.59246408531584
"EHD1",-585.488888888889,1338.28333333333,-3.32230384444896,0.020808133358108,0.176470845277026,-4.59246529638218
"CALB2",403.544444444444,691.994444444444,3.31994369073579,0.0208623080998994,0.176765246708383,-4.59246685376798
"ALDOC",756.866666666666,2388.96666666667,3.31841538274287,0.0208974738321996,0.176794286906945,-4.59246786327908
"MAPK8IP3",1570.44444444445,2879.9,3.31810325024717,0.0209046641129648,0.176794286906945,-4.59246806955545
"FGF9",-1377.375,1037.25138888889,-3.31555206224286,0.0209635382618269,0.176987200084814,-4.5924697568083
"PDCD1",1341.65,1429.94722222222,3.3154262797664,0.0209664458098932,0.176987200084814,-4.59246984005437
"IMPDH1",-1390.54722222222,2306.42083333333,-3.31400269799361,0.0209993846861767,0.177001702753191,-4.59247078260139
"AOC1",3811.96666666667,4557.3,3.31366797020238,0.0210071381226401,0.177001702753191,-4.59247100432569
"LGALS3BP",-7878.6,18532.1666666667,-3.30592425716411,0.0211874157508501,0.17832750355059,-4.59247614469311
"RPL29",6567.60555555555,15063.5361111111,3.30522611275325,0.0212037546883889,0.17832750355059,-4.59247660915974
"KIAA0430",-619.416666666667,1623.59166666667,-3.3037053013075,0.0212393961498608,0.178462012237915,-4.59247762152723
"KAT7",-1064.96944444445,1933.31527777778,-3.30121792081057,0.0212978360184073,0.178787656705354,-4.59247927906362
"APOL1",-2301.28611111111,1787.75694444444,-3.2997780674934,0.0213317477660037,0.178906985188007,-4.59248023954256
"PLXNA2",826.266666666667,1501.35,3.29859288539756,0.021359707240506,0.178976218510623,-4.59248103068491
"ITGAV",1537.52222222222,2738.86666666667,3.29307699764553,0.0214903779739535,0.179563317755541,-4.59248471919393
"FOLR2",612.533333333333,831.383333333333,3.29274466082345,0.0214982798042505,0.179563317755541,-4.59248494177182
"PPFIA3",477.686111111111,915.279166666667,3.29163742176093,0.0215246298553596,0.179563317755541,-4.59248568361048
"DAXX",754.405555555556,946.252777777778,3.29035743298521,0.0215551364936158,0.179563317755541,-4.5924865417285
"CELSR2",-419.502777777778,700.9625,-3.28981815748443,0.0215680039532729,0.179563317755541,-4.59248690343759
"EPHB2",431.591666666667,423.459722222222,3.2893617686237,0.0215789004658983,0.179563317755541,-4.59248720963221
"SLC25A5",-309.330555555556,610.429166666667,-3.28892789358733,0.0215892652178528,0.179563317755541,-4.59248750079033
"ZNF205",257.227777777778,558.663888888889,3.28820554158349,0.0216065338184653,0.179563317755541,-4.59248798568259
"SERP1",-962.200000000001,1304.12222222222,-3.28727014064395,0.0216289187781478,0.179563317755541,-4.59248861386187
"DCTN5",-236.6,272.2,-3.28553193600955,0.0216705851528004,0.179563317755541,-4.5924897819947
"PCMTD2",-230.238888888889,190.930555555556,-3.28500641441324,0.0216832002404891,0.179563317755541,-4.59249013537356
"ZBTB20",-1215.43888888889,1817.89722222222,-3.28469951637975,0.0216905711310965,0.179563317755541,-4.59249034178759
"ATXN1",-388.586111111111,468.434722222222,-3.28434645871832,0.0216990541573725,0.179563317755541,-4.59249057928898
"FOXJ2",-833.844444444445,2884.19444444444,-3.28403494070974,0.0217065422102371,0.179563317755541,-4.59249078888336
"ALDH4A1",1899.09444444444,2915.975,3.28080693349764,0.0217843068921931,0.180042638309181,-4.5924929627629
"DYX1C1-CCPG1",-521.975,822.123611111111,-3.27937989010269,0.0218187855292606,0.180163662692977,-4.59249392497331
"NCAM1",311.108333333333,242.890277777778,3.27804656746002,0.0218510555014741,0.180266246248764,-4.59249482464394
